Exercício: 2023
Escopo: Municípios do Estado - GO
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";1532408,82
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"10.306 - Alimentação e Nutrição";"siconfi-cor_TotalDespesas";1748,2
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";9567804,56
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";36776522,48
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";35849536,02
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";123750,00
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";803236,46
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";1336073,31
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";1336073,31
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";16743635,13
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";16456788,95
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";4161,97
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";282684,21
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";426372,54
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";426372,54
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";2212222,59
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";736631,38
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";1475591,21
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";2916432,84
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";2916432,84
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";2136113,43
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";954940,72
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";1181172,71
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";2483305,99
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";2483305,99
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";2802098,74
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Empenhadas";"FU28 - Demais Subfunções";"siconfi-cor_TotalDespesas";2802098,74
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";185959477,7
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";6251810,02
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";6251810,02
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";37850173,66
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";9825496,8
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";7078278,29
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";1243854,53
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";2493844,13
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";1459247,03
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";15749452,88
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";756052,49
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";436780,27
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";319272,22
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";7654371,81
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";634651,78
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";7019720,03
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";19372483,22
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";18462520,9
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";909962,32
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";46569056,15
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";13960545,14
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";19941817,48
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";1059331,85
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";620398,54
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";1530058,82
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.306 - Alimentação e Nutrição";"siconfi-cor_TotalDespesas";1748,2
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";9455156,12
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";36681399,72
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";35814821,41
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";84450,00
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";782128,31
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";1336073,31
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";1336073,31
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";16659989,15
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";16373142,97
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";4161,97
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";282684,21
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";426372,54
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";426372,54
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";2212222,59
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";736631,38
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";1475591,21
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";2792232,84
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";2792232,84
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";2126763,85
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";954940,72
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";1171823,13
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";2468377,61
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";2468377,61
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";2802098,74
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Liquidadas";"FU28 - Demais Subfunções";"siconfi-cor_TotalDespesas";2802098,74
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";177062626,78
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";6251810,02
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";6251810,02
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";36477809,59
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";9187651,72
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";6662151,54
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";1231828,1
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";2196138,00
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";1450587,35
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";15749452,88
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";737161,04
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";435535,27
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";301625,77
Prefeitura Municipal de Uruaçu - GO;5221601;GO;41150;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";7158646,4
